index_no,transcript,utterance_id,duration,language,dataset_name
1380,"मोदी फेस्ट में रांची पहुंचे गडकरी, दलित महिला के घर किया भोजन",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.148,hi,hindi
1381,"डांसर-सिंगर बनने वालों के लिए दिल्ली सरकार का टैलेंट हंट, लॉन्च किया ऐप",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.588,hi,hindi
1382,कोड़ा को न दी जाए जमानत: सीबीआई,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.716,hi,hindi
1383,पीयूष गोयल के संसद में बयान से रेल यात्रियों के लिए राहत की खबर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.364,hi,hindi
1384,मैंने मुलायम सिंह के लिए दलाली की: अमर सिंह,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.536,hi,hindi
1385,मुंबई पुलिस के मीम पर जाह्नवी-ईशान ने ऐसे किया रिएक्ट,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.976,hi,hindi
1386,भ्रष्ट लोगों को सजा मिलनी चाहिए: राहुल,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.924,hi,hindi
1387,आंध्र के जिलों में बाढ की चेतावनी जारी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.816,hi,hindi
1388,"पति से अलग होकर किम शर्मा नहीं हुई कंगाल, ट्वीट कर दी सफाई",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.616,hi,hindi
1389,"अब दलित वोट बैंक पर राहुल गांधी की नजर, बनाया चार सूत्री दलित एजेंडा",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.688,hi,hindi
1390,"कार में महिला को अगवा कर गैंगरेप, एक गिरफ्तार",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.996,hi,hindi
1391,"फिल्म 'डेढ़ इश्किया' में दिलकश दिख रही हैं माधुरी, देखें फर्स्ट लुक",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.04,hi,hindi
1392,सरेबाजार युवती से छेड़छाड़ और मारपीट,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.528,hi,hindi
1393,बिहार-झारखंड में एक साथ हुए लालू-पासवान,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.356,hi,hindi
1394,"पासवान के एकमात्र विधायक ने थामा जेडीयू का दामन, लगाए गंभीर आरोप",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.164,hi,hindi
1395,"साहित्य अकादमी की बैठक खत्म, सम्मान लौटाने पर लेखकों में पड़ी फूट",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.336,hi,hindi
1396,पाक ऑलराउंडर शोएब मलिक ने सानिया मिर्जा को दिया अपनी सफल वापसी का श्रेय,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.272,hi,hindi
1397,वरुण की सुपारी लेने वाले मलाबारी के वकील की हत्या,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.94,hi,hindi
1398,साग-भात वाले फिर चर्चा में,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.348,hi,hindi
1399,"नासिक में मासूम बच्ची से दरिंदगी, मंत्री के बयान के बाद लोगों में आक्रोश",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.516,hi,hindi
1400,जंजीर से बॉलीवुड को मिलेगी एंग्री यंग वुमेन: प्रियंका चोपड़ा,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.22,hi,hindi
1401,iPhone बनाने वाली कंपनी खरीदेगी नोकिया का चेन्नई प्लांट,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.4,hi,hindi
1402,केरल पुलिस में स्पोर्ट्समेन के लिए वैकेंसी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.68,hi,hindi
1403,देश का पहला योग विश्वविद्यालय गुजरात में होगा,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.14,hi,hindi
1404,"बिहारः एक करोड़ रुपये की अवैध शराब जब्त, दो गिरफ्तार",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.292,hi,hindi
1405,वैजंतीमाला ने लौटा दिया था बेस्ट सपोर्टिंग एक्ट्रेस का अवॉर्ड,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.508,hi,hindi
1406,फुटबॉल: भारत ने कैमरून को हरा जीता नेहरू कप,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.652,hi,hindi
1407,दिल्ली चुनाव में दिल्ली की जनता इन वादों से रहें सावधान,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.22,hi,hindi
1408,डांस के बाद अब गाने में भी अपना हाथ आजमाएंगे क्रिकेटर हरभजन सिंह,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.904,hi,hindi
1409,गोवा के मुख्यमंत्री ने गोवा फॉरवर्ड पार्टी के मंत्रियों से मांगा इस्तीफा,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.372,hi,hindi
1410,कुकिंग के भी 'मास्टर' हैं सचिन तेंदुलकर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.348,hi,hindi
1411,'हवाईजादा' का नया गाना ‘उड़ जाएगा हंस अकेला’ रिलीज,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.292,hi,hindi
1412,जानिए- आखिर किस मामले में शरीफ परिवार को हुई सजा और जुर्माना,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.4,hi,hindi
1413,गिरिराज सिंह को मिली अग्रिम जमानत,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.212,hi,hindi
1414,मॉडल सांसद,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,2.268,hi,hindi
1415,नदीसूत्रः साबरमती नदी के पानी में पल रहा है सुपरबग,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.616,hi,hindi
1416,कैलीफोर्निया तक पहुंच सकता है रेडिएशन: रिपोर्ट,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.716,hi,hindi
1417,"पाकिस्तान की 'कोशिशों' से खुश है चीन, देना चाहता है कश्मीर में दखल",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.732,hi,hindi
1418,"सिद्धू बोले- कैप्टन से मतभेद नहीं, विरोधियों पर चुप रहूंगा",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.472,hi,hindi
1419,Facebook ने जरूरतमंद पिता से मांगी माफी,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.6,hi,hindi
1420,चंडीगढ़: वेंटिलेटर ने ली मरीज की जान,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.5,hi,hindi
1421,सचिन ने क्रिकेट से रिटायर हो रहे मिशेल जॉनसन की जमकर सराहना की,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.524,hi,hindi
1422,"खोडलधाम ट्रस्ट से नरेश पटेल का इस्तीफा, हार्दिक बोले- भगवाकरण है वजह",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,8.568,hi,hindi
1423,"पति-पत्नी चलाते थे अंतरराज्यीय गैंग, दिल्ली-एनसीआर में करते थे लूट",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.768,hi,hindi
1424,"उम्र में आठवें, अनुभव में नौवें सबसे 'युवा' लोकसभा स्पीकर हैं ओम बिड़ला",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.588,hi,hindi
1425,"सोनाक्षी एक बार फिर विवादों में, सेक्सोलॉजिस्ट ने भेजा नई फिल्म पर नोटिस",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.588,hi,hindi
1426,"इस दिन शुरू होगा गणेश चतुर्थी का पर्व, ऐसे करें उपासना",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,5.364,hi,hindi
1427,"राष्ट्रपति, पीएम ने खांडू के निधन पर शोक जताया",d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.644,hi,hindi
1428,गुड़गांव में पाकिस्तानी प्ले रुकवाने पर बोले शिवसैनिक- आगे भी करते रहेंगे विरोध,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,6.768,hi,hindi
1429,श्रीनगर: पुलवामा में एक आतंकी ढेर,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,4.248,hi,hindi
1430,मध्य प्रदेश चुनाव: सरदारपुर से कांग्रेस के ग्रेवाल को मिली जीत,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,7.812,hi,hindi
1431,रतन टाटा से सीखें जिंदगी में सफलता के गुर...,d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.996,hi,hindi
1432,अब दाल पर भी लगा 'महंगाई का तड़का',d5880664e0b201cf24b4972ea9890b801afe05af05cd4302d95952f06934198872328efbf6eb11bf51e169d4c62a0e8756088bbe001fc353a9b6d080ed9ee3dc,3.672,hi,hindi
